鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
東區,房地(土地+建物),臺南市東區大同路二段４４９巷３８號,75.16,住,,,1140501,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,690710,106.05,3,2,2,有,無,5000000,47148,,0,0,,RPQOMLOKNHKGFCD08DA,94.93,0,11.12,無,
南區,房地(土地+建物),臺南市南區體育路４３巷２０號,55.52,都市：其他:中密度住宅區,,,1140506,土地2建物1車位0,一層，二層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,700911,104.37,4,1,2,有,無,6300000,60362,,0,0,,RPROMLTKNHKGFCD68DA,76.8,0,7.28,無,
東區,房地(土地+建物),臺南市東區東寧路５３８巷９號七樓之１,3.31,住,,,1140516,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780425,16.93,1,0,1,有,有,1180000,69699,,0,0,,RPSNMLMLNHKGFCD08DA,10.55,0,0,有,
柳營區,房地(土地+建物),臺南市柳營區太康３之６號,79.42,,鄉村區,乙種建築用地,1140516,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,820608,164.1,4,2,3,有,無,3500000,21328,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLNHKGFDD08DA,146.91,5.73,11.46,無,
新營區,房地(土地+建物),臺南市新營區復興路７５巷６號四樓之二,17.08,商,,,1140518,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810523,63.22,1,1,2,有,有,1520000,24043,,0,0,,RPPNMLQLNHKGFDD28DA,51.26,0,0,有,67
歸仁區,房地(土地+建物),臺南市歸仁區民權六街１８號四樓之３,39.33,住,,,1140504,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130905,121.89,3,2,2,有,有,10800000,88604,,0,0,使用權停車位1個,RPRNMLMLNHKGFID58DA,81.67,0,4.35,有,70
永康區,房地(土地+建物)+車位,臺南市永康區中華二路２６６巷１５號十四樓之２,13.3,住,,,1140516,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850522,119.33,4,2,2,有,有,8500000,71231,坡道平面,0,0,,RPXRMLSLNHKGFKD77DA,72.38,0,12.16,有,
北區,房地(土地+建物)+車位,臺南市北區北園街６之３號十六樓之２,10.5,商,,,1140508,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851202,124,3,2,2,有,有,9830000,79274,坡道機械,0,0,,RPPPMLQLNHKGFAD18DA,79.43,8.12,0,有,
南區,房地(土地+建物),臺南市南區仁慈街１８號,38,住,,,1140510,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,601012,63.59,3,2,2,有,無,6080000,95613,,0,0,頂樓加蓋；,RPUNMLLLNHKGFCD18DA,63.59,0,0,無,75
東區,房地(土地+建物),臺南市東區林森路二段１０７號之９,22.16,住,,,1140518,土地22建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,730118,102.76,3,2,2,有,有,7000000,68120,,0,0,,RPWNMLQLNHKGFCD88DA,79,0,8.06,有,76
白河區,房地(土地+建物),臺南市白河區永安里十全街２５７號,128,住,,,1140506,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,851102,216.74,4,1,3,有,無,4600000,21224,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJNHKGFED58DA,202.53,0,14.21,無,
白河區,房地(土地+建物),臺南市白河區崎內里內崎內２１號,420,,特定農業區,甲種建築用地,1140516,土地1建物1車位0,全,一層,透天厝,住家用,木石磚造（磚石造）,621201,142.6,2,2,1,有,無,3900000,27349,,0,0,,RPQNMLMLNHKGFED08DA,142.6,0,0,無,
新化區,房地(土地+建物)+車位,臺南市新化區金華街一段１０號三樓之２,43.95,,特定專用區,甲種建築用地,1140504,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860825,137.06,3,2,2,有,有,7200000,52532,坡道平面,0,0,,RPPNMLQLNHKGFHD68DA,79.85,0,9.62,有,
善化區,房地(土地+建物)+車位,臺南市善化區東勢寮１５８號四樓之１,31.15,,鄉村區,乙種建築用地,1140516,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130820,112.92,3,2,2,有,有,10300000,90936,其他,11.75,1100000,,RPWNMLSLNHKGFHD96DA,66.28,0,8.82,有,
仁德區,房地(土地+建物),臺南市仁德區仁德里仁德一街３３號,60.29,住,,,1140508,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,690200,79.12,3,1,2,有,無,5500000,69515,,0,0,頂樓加蓋；其他增建；,RPRNMLPKNHKGFID78DA,79.12,0,0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區民權六街６０號三樓之３,25.7,住,,,1140501,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830906,104.95,3,2,3,有,有,7380000,70319,一樓平面,0,0,,RPQPMLQLNHKGFID09DA,67.56,0,9.26,有,84
玉井區,房地(土地+建物),臺南市玉井區信義街６０號,108.38,住,,,1140520,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,710205,134,3,2,3,有,無,2200000,16418,,0,0,,RPPNMLKLNHKGFJD28DA,128.8,0,5.2,無,
楠西區,房地(土地+建物),臺南市楠西區仁愛路６２巷３弄２號,137.33,住,,,1140513,土地2建物1車位0,全,三層,透天厝,住家用,ＲＣ造,880406,149.2,5,2,4,有,無,2500000,16756,,0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPPNMLMLNHKGFJD48DA,141.45,0,7.75,無,
永康區,房地(土地+建物)+車位,臺南市永康區永榮路５７號二樓,26.16,住,,,1140514,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130910,171.62,3,2,2,有,有,15200000,106975,坡道平面,45.89,1750000,,RPVNMLMLNHKGFKD56DA,75.16,0,8.44,有,
永康區,建物,臺南市永康區五王里新興街７８號五樓之１２,0,,,,1140504,土地0建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801022,20.88,1,0,1,有,有,1000000,47893,,0,0,土地承租自財團法人台灣省私立台南仁愛之家；建物坐落地號：六合段61地號；陽台外推；,RPQOMLQLNHKGFKD56DA,10.61,0,2.35,有,
中西區,房地(土地+建物),臺南市中西區北門路一段５１巷１３號四樓之１９,5.46,商,,,1140502,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790917,31.42,1,0,1,有,有,2750000,87524,,0,0,其他增建；含租約；,RPUNMLMJNHKGFAD87DA,20.56,0,3.69,有,86
安平區,房地(土地+建物),臺南市安平區建平十七街１６５號八樓之１,3.55,商,,,1140508,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841121,41.5,1,1,1,有,無,3700000,89157,,0,0,其他增建；,RPTOMLSJNHKGFAD48DA,28.13,2.47,0,有,87
安平區,房地(土地+建物),臺南市安平區光州三街８０號之３,28.75,住,,,1140514,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,811214,78.79,3,2,2,有,無,1930000,24495,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSLNHKGFAD38DA,71.39,1.05,4.63,無,
安平區,房地(土地+建物)+車位,臺南市安平區育平路２１２號十五樓之６,13.42,住,,,1140512,土地1建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840729,150.74,3,2,2,有,有,9500000,63022,坡道平面,0,1000000,,RPRNMLKMNHKGFAD67DA,79.85,1.1,10.51,有,
安南區,房地(土地+建物)+車位,臺南市安南區永續十八街１６號三樓,24.31,住,,,1140501,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110304,183.66,3,2,2,有,有,17800000,96918,坡道平面,24.39,0,,RPPPMLSLNHKGFBD48DA,87.52,2.79,11.89,有,88
東區,房地(土地+建物),臺南市東區仁和路１１１巷１７號,43,住,,,1140520,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,600423,49.01,2,2,1,有,無,3500000,71414,,0,0,,RPUNMLRLNHKGFCD78DA,49.01,0,0,無,
南區,房地(土地+建物),臺南市南區仁慈街２１號,34.75,住,,,1140515,土地1建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710628,101.24,1,2,2,有,無,4000000,39510,,0,0,土地價格270萬元，房屋價格130萬元。親友、員工、共有人或其他特殊關係間之交易；,RPROMLRLNHKGFCD58DA,75.24,0,7.13,無,
南區,房地(土地+建物),臺南市南區國民路１６５巷３６弄７號,71.33,住,,,1140511,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690423,88.2,4,2,3,有,無,7400000,83900,,0,0,頂樓加蓋；其他增建；,RPTNMLSLNHKGFCD78DA,88.2,0,0,無,90
南區,房地(土地+建物),臺南市南區永成路三段４９１號,79.21,住,,,1140502,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1060725,190.76,4,2,4,有,無,15500000,81254,,0,0,房屋成交價格310萬元整、土地成交價格1240萬元整,RPQNMLTLNHKGFCD58DA,183.11,0,7.47,無,
新營區,房地(土地+建物),臺南市新營區南紙里１７鄰南紙街１６２巷７３號,141.12,住,,,1140509,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,890811,142.28,4,2,3,有,無,7200000,50604,,0,0,其他增建；,RPTNMLSLNHKGFDD88DA,112.43,5.06,24.79,無,
麻豆區,房地(土地+建物),臺南市麻豆區新建里７鄰新生南路３３巷３１號,74,住,,,1140508,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,700319,94.56,3,1,2,有,無,6000000,63452,,0,0,頂樓加蓋；,RPSNMLNLNHKGFFD48DA,87.52,0,7.04,無,
佳里區,房地(土地+建物),臺南市佳里區null,1578.89,,特定農業區,農牧用地,1140512,土地3建物1車位0,全,一層,透天厝,其他,水泥柱、磚造、石棉瓦,830322,664.88,0,0,0,無,無,7330000,11025,,0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；未登記建物；,RPQNMLTKNHKGFGD88DA,664.88,0,0,無,91
學甲區,房地(土地+建物),臺南市學甲區集和街２２７號,121.07,住,,,1140510,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110606,168.89,5,2,5,有,無,12000000,71052,,0,0,,RPTNMLRLNHKGFGD09DA,158.47,0,10.42,無,92
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段２號七樓之３,21.51,住,,,1140511,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,150.01,3,2,2,有,有,12880000,97673,坡道平面,32.27,1380000,,RPPOMLKLNHKGFID28DA,76.51,0,4.88,有,
新營區,房地(土地+建物),臺南市新營區新長勝三街３５號四樓之八,14.31,住,,,1140527,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130103,34.23,1,0,1,有,無,3400000,99328,,0,0,,RPQNMLMJOHKGFDD97EA,24.64,0,1.8,有,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段８３３號五樓,8.98,住,,,1140504,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1081217,105.19,2,1,1,有,有,8180000,77764,坡道機械,28.37,0,,RPWNMLSLNHKGFAD88DA,44.66,3.28,3.51,有,
東區,房地(土地+建物),臺南市東區勝利路５０號七樓之５,4.08,住,,,1140515,土地3建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830208,28.43,1,0,1,有,有,2540000,89342,,0,0,包含公共設施保留地用地；,RPWNMLNLNHKGFCD58DA,16.23,0,3.72,有,
南區,房地(土地+建物),臺南市南區國民路１６５巷７弄３２號,74.22,住,,,1140513,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,640410,92.96,4,2,2,有,無,4800000,51635,,0,0,,RPXNMLMJOHKGFCD48DA,92.96,0,0,無,
麻豆區,房地(土地+建物),臺南市麻豆區新建里１０鄰麻學路一段９號五樓,7.67,住,,,1140522,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860607,54.72,1,1,1,有,有,1200000,21930,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSLNHKGFFD68DA,37.4,0,5.9,有,
新市區,房地(土地+建物),臺南市新市區蓮潭南一巷２０弄８號,108.5,住,,,1140507,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,990722,200.24,4,2,3,有,有,19000000,94886,,0,0,,RPXNMLSJNHKGFHD86DA,174.1,23.71,0,無,
善化區,房地(土地+建物),臺南市善化區東勢寮２１３號,167.21,,鄉村區,乙種建築用地,1140514,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,800212,201,9,2,3,有,無,8700000,43284,,0,0,其他增建；,RPPOMLTLNHKGFHD09DA,198.65,0,2.35,無,
永康區,房地(土地+建物),臺南市永康區大灣路７６４巷５８號五樓之１５,4.31,住,,,1140520,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,940708,17.5,1,1,1,有,有,1130000,64571,,0,0,夾層；,RPPNMLNLNHKGFKD68DA,9.03,0,0,有,97
永康區,房地(土地+建物),臺南市永康區中山南路３１６巷２０號六樓之２,26.55,住,,,1140506,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830520,114.63,2,2,3,有,有,5000000,43619,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXPNLTLNHKGFKD77DA,82.54,1.5,10.68,有,
北區,建物,臺南市北區正覺街３２號,0,,,,1140515,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,551223,19.45,4,2,3,有,無,1500000,77121,,0,0,土地為向仁愛之家租賃使用。；建物坐落地號：正覺段966地號；親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRKNHKGFAD08DA,19.45,0,0,無,98
北區,房地(土地+建物),臺南市北區大興街１６４巷９號,85.05,住,,,1140510,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690908,107.54,2,1,2,有,無,3500000,32546,,0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPVWNLMJOHKGFAD09DA,107.54,0,0,無,
安南區,房地(土地+建物),臺南市安南區環館五路５３號,91.62,住,,,1140506,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,971128,217.92,3,2,2,有,有,15800000,72504,,0,0,賣方賣清；買方負擔土地增值稅、契稅、移轉規費、印花稅、代書費、履保費。,RPPOMLSLNHKGFBD38DA,202.16,0,12.57,無,
南區,房地(土地+建物),臺南市南區新都路５２０巷５７號五樓,21.03,住,,,1140519,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720204,113.16,3,2,2,有,有,6200000,54790,,0,0,,RPSOMLSLNHKGFCD78DA,73.78,0,13.5,有,100
南區,房地(土地+建物),臺南市南區金華路二段２８９巷５弄３１號,37,住,,,1140507,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,740410,125.48,4,2,3,有,無,5000000,39847,,0,0,,RPWNMLTLNHKGFCD56DA,117.06,0,8.43,無,
新市區,房地(土地+建物)+車位,臺南市新市區富安路６５５號八樓之９,25.68,住,,,1140503,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100205,125.44,3,2,2,有,有,12500000,99649,坡道平面,15.45,0,其他增建；,RPTOMLNKNHKGFHD78DA,69.34,1.76,3.56,有,102
仁德區,房地(土地+建物),臺南市仁德區中正西路３６０巷２０弄４１號二樓之３,5.02,住,,,1140521,土地2建物1車位0,二層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,960920,14.15,1,0,1,有,有,730000,51590,,0,0,,RPPNMLNLNHKGFID48DA,7.38,0.9,0,有,
南區,房地(土地+建物)+車位,臺南市南區大同路二段１１２巷９號一樓之２,33.01,住,,,1140515,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881021,136.29,3,2,2,有,有,4000000,29349,坡道平面,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTLNHKGFCD58EA,81.29,0,8.17,有,
歸仁區,房地(土地+建物),臺南市歸仁區大廟里和順路二段２４０巷９７號,29.53,,特定農業區,甲種建築用地,1140513,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1050705,61.06,5,2,5,有,無,2400000,39306,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTJNHKGFID56EA,47.64,0,13.42,無,
中西區,房地(土地+建物),臺南市中西區開山路２３５巷１２號四樓之４,4.06,商,,,1140512,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790518,17.33,1,0,1,有,無,1000000,57703,,0,0,,RPSNMLMKNHKGFAD77DA,11.44,0,0,有,
中西區,房地(土地+建物),臺南市中西區中成路１８號十二樓之１２,3.09,商,,,1140515,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860127,37.31,1,0,1,有,有,3200000,85768,,0,0,,RPPNMLKLNHKGFAD37DA,22.65,0,2.76,有,
中西區,房地(土地+建物),臺南市中西區法華街１９０之２號三樓,49.53,都市：其他:住宅區,,,1140521,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680623,96.25,3,2,2,有,無,4500000,46753,,0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；未登記建物；,RPPNMLMJOHKGFAD47DA,90.6,0,0,無,
中西區,房地(土地+建物),臺南市中西區五妃街３０９巷２２之３號,40.6,住,,,1140522,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730626,119.19,3,2,2,有,無,5500000,46145,,0,0,,RPQNMLNJOHKGFAD67DA,93.6,0,11.07,無,
南區,房地(土地+建物)+車位,臺南市南區萬年七街３８號十一樓之５,19.22,住,,,1140507,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130205,107.17,2,2,1,有,有,8300000,77447,坡道平面,24.05,0,,RPUNMLTLNHKGFCD98DA,50.29,0,4.37,有,109
南區,房地(土地+建物),臺南市南區大同路二段４８２巷６７弄１０號,114.75,住,,,1140516,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,750410,185.88,7,2,4,有,無,15250000,82042,,0,0,增值稅由賣方負擔。印花稅、規費、代書費用及契稅等均由買方負擔。親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNJOHKGFCD38DA,172.41,0,13.47,無,
