鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
中山區,房地(土地+建物),臺北市中山區長安東路二段１８９號十一樓之６,9.27,1140407,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720430,87.49,2,1,2,有,有,20500000,234312,,0,0,RPOOMLPLMHKGFCA67DA,69.2,0,0,有
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街２３０號二樓,16.46,1140417,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820729,64.92,2,1,1,有,有,14700000,226433,,0,0,RPTNMLPJNHKGFCA97DA,41.21,1.16,5.97,有
中山區,房地(土地+建物),臺北市中山區錦州街４２６巷１弄１８號,44.25,1140424,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580315,88.82,3,2,2,有,無,26500000,298356,,0,0,RPXNMLRJNHKGFCA58DA,88.82,0,0,無
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段９１巷１６２號三樓,10.91,1140430,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130801,59.68,1,1,1,有,有,13360000,285430,塔式車位,19.46,1880000,RPWNMLSJNHKGFCA58DA,22.04,0,2.92,有
南港區,房地(土地+建物)+車位,臺北市南港區園區街８號十三樓,17.81,1140405,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980611,129.38,2,1,1,有,有,33000000,311462,坡道機械,33.06,3000000,RPTOMLNLMHKGFDA08DA,54.95,5.7,5.8,有
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段１４巷１弄８號七樓,44.95,1140402,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870422,172.18,3,2,2,有,有,56500000,328145,坡道平面,0,0,RPTNMLTLMHKGFDA58DA,76.68,1.92,9.96,有
士林區,房地(土地+建物),臺北市士林區延平北路八段１３８號,36.33,1140407,土地1建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,加強磚造,590702,84.4,2,2,2,有,無,8200000,97156,,0,0,RPTOMLRJMHKGFEA38DA,84.4,0,0,無
北投區,房地(土地+建物),臺北市北投區行義路１４２之１２號六樓,3.79,1140406,土地2建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701120,24.59,1,0,1,有,有,4050000,164701,,0,0,RPTOMLLKMHKGFEA87DA,16.45,0,2.83,有
信義區,房地(土地+建物),臺北市信義區信義路四段４０７號七樓，七樓之２,12.54,1140409,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,671226,124.55,3,2,1,有,無,37862000,303990,,0,0,RPPNMLTJNHKGFDA18EA,100.27,0,6.25,有
北投區,房地(土地+建物),臺北市北投區溫泉路６８巷８之１號三樓,35,1140410,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,590318,97.73,3,1,2,有,無,12000000,122787,,0,0,RPRNMLSJNHKGFEA38EA,97.73,0,0,無
文山區,房地(土地+建物),臺北市文山區興隆路二段２０３巷５４號五樓,24.57,1140411,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880329,98.08,3,2,1,有,有,21450000,218699,,0,0,RPRNMLMLMHKGFAA37DA,69.49,0,8.34,有
