鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號二樓之３,23.5,住,,,1131008,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.16,3,2,2,有,有,14850000,111093,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPSOMLTKOHKGFJB76DA,68.77,0,8.94,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號六樓之３,23.5,住,,,1131017,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.16,3,2,2,有,有,15720000,117539,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPTOMLTKOHKGFJB86DA,68.77,0,8.94,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３４９號十一樓之３,22.24,住,,,1131030,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140625,155.22,3,2,2,有,有,17200000,121456,坡道平面,29.66,1950000,預售屋、或土地及建物分件登記案件；,RPPQMLOLPHKGFJB98DA,73.81,0,7.97,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號四樓之２,24.77,住,,,1130913,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,153.97,3,2,2,有,有,15350000,109662,坡道平面,27.49,1480000,預售屋、或土地及建物分件登記案件；,RPSPMLLKOHKGFJB68DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號三樓之２,24.77,住,,,1130924,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,156.41,3,2,2,有,有,15560000,109583,坡道平面,29.93,1700000,預售屋、或土地及建物分件登記案件；,RPPOMLTKOHKGFJB09DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號十二樓之３,24.77,住,,,1130916,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,153.45,3,2,2,有,有,16170000,115037,坡道平面,27.49,1680000,預售屋、或土地及建物分件登記案件；,RPVOMLQKPHKGFJB86DA,71.75,0,10.23,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７６６號二樓之５,23.45,住,,,1130927,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,147.55,3,2,2,有,有,14850000,108299,坡道平面,28.62,1970000,預售屋、或土地及建物分件登記案件；,RPSNMLPKPHKGFJB98DA,72.53,0,6.54,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３４９號六樓之５,22.24,住,,,1130921,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140625,155.22,3,2,2,有,有,16500000,116677,坡道平面,29.66,1850000,預售屋、或土地及建物分件登記案件；,RPQQMLOLPHKGFJB09DA,73.81,0,7.97,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號十二樓之５,23.5,住,,,1130916,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,15860000,118542,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPXNMLRJQHKGFJB07DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號十三樓之２,24.77,住,,,1130902,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,155.19,3,2,2,有,有,16150000,115196,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPOPMLRJQHKGFJB98DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號十四樓之３,23.34,住,,,1130901,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,176.84,3,2,2,有,有,17500000,114708,坡道平面,49.56,2900000,預售屋、或土地及建物分件登記案件；,RPXNMLOLLHKGFJB09DA,75.73,0,7.06,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號十三樓之１,23.5,住,,,1130807,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,15500000,116369,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPRNMLLKOHKGFJB38DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號八樓之５,23.5,住,,,1130815,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,177.04,3,2,2,有,有,17000000,115700,坡道平面,57.42,3160000,預售屋、或土地及建物分件登記案件；,RPTNMLLKOHKGFJB58DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號十一樓之５,23.5,住,,,1130801,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,15500000,115533,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPUNMLLKOHKGFJB68DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號三樓之３,23.5,住,,,1130821,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.16,3,2,2,有,有,15120000,111679,坡道平面,28.71,1780000,預售屋、或土地及建物分件登記案件；,RPXOMLLKOHKGFJB09DA,68.77,0,8.94,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號十一樓之３,24.77,住,,,1130806,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,154.67,3,2,2,有,有,15830000,113131,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPWPMLTKOHKGFJB27DA,71.75,0,10.23,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號十四樓之２,24.77,住,,,1130805,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,155.19,3,2,2,有,有,16100000,114010,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPUOMLLJPHKGFJB78DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號五樓之２,24.77,住,,,1130827,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,153.97,3,2,2,有,有,15850000,113615,坡道平面,27.49,1480000,預售屋、或土地及建物分件登記案件；,RPUOMLQKPHKGFJB76DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號五樓之５,24.77,住,,,1130828,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,153.55,3,2,2,有,有,15980000,114231,坡道平面,27.49,1580000,預售屋、或土地及建物分件登記案件；,RPWOMLQKPHKGFJB96DA,71.82,0,10.26,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號五樓之１,24.77,住,,,1130830,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,182.68,3,2,2,有,有,17330000,112824,坡道平面,56.2,3060000,預售屋、或土地及建物分件登記案件；,RPSOMLMLPHKGFJB88DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３５１號三樓之１,22.24,住,,,1130810,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140625,153.03,3,2,2,有,有,15100000,108616,坡道平面,29.66,1700000,預售屋、或土地及建物分件登記案件；,RPTNMLOLPHKGFJB09DA,73.81,0,7.97,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３４７號二樓之１,21.87,住,,,1130801,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140625,150.29,3,2,2,有,有,14330000,104700,坡道平面,29.66,1700000,預售屋、或土地及建物分件登記案件；,RPTQMLOLPHKGFJB76DA,72.48,0,7.97,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號十二樓之１,23.5,住,,,1130823,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,149.55,3,2,2,有,有,16130000,118960,坡道平面,29.93,1900000,預售屋、或土地及建物分件登記案件；,RPSNMLRJQHKGFJB56DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號四樓之３,23.5,住,,,1130807,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.16,3,2,2,有,有,14970000,111260,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPUNMLRJQHKGFJB76DA,68.77,0,8.94,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號十一樓之２,24.77,住,,,1130826,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,155.19,3,2,2,有,有,15950000,111638,坡道平面,28.71,1830000,預售屋、或土地及建物分件登記案件；,RPXOMLRJQHKGFJB17DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３５１號十樓之２,22.62,住,,,1130803,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140625,156.09,3,2,2,有,有,15600000,108956,坡道平面,30.81,1950000,預售屋、或土地及建物分件登記案件；,RPQOMLOLPHKGFJB88DA,75.07,0,7.97,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３５１號三樓之３,22.62,住,,,1130812,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140625,154.65,3,2,2,有,有,15430000,109849,坡道平面,29.66,1700000,預售屋、或土地及建物分件登記案件；,RPTNMLOKQHKGFJB09DA,73.74,0,9.14,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３４９號十一樓之５,22.24,住,,,1130814,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140625,155.22,3,2,2,有,有,17200000,121456,坡道平面,29.66,1950000,預售屋、或土地及建物分件登記案件；,RPQNMLQKQHKGFJB98DA,73.81,0,7.97,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３５號十三樓之３,25.19,住,,,1130815,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,178,3,2,2,有,有,17500000,110922,坡道平面,42.77,2500000,預售屋、或土地及建物分件登記案件；,RPTOMLPLKHKGFJB78DA,80.35,0,8.29,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號六樓之５,23.5,住,,,1130801,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,149.55,3,2,2,有,有,15450000,114947,坡道平面,29.93,1700000,預售屋、或土地及建物分件登記案件；,RPRNMLKLQHKGFJB58DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號六樓之２,23.5,住,,,1130805,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,15300000,114697,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPWNMLTLQHKGFJB37DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６７號十樓之１,24.77,住,,,1130815,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,182.68,3,2,2,有,有,17350000,111401,坡道平面,56.2,3260000,預售屋、或土地及建物分件登記案件；,RPXNMLTLQHKGFJB47DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７６６號十三樓之５,23.45,住,,,1130702,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,147.55,3,2,2,有,有,15180000,111074,坡道平面,28.62,1970000,預售屋、或土地及建物分件登記案件；,RPRNMLNJOHKGFJB48DA,72.53,0,6.54,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７６６號十四樓之５,23.45,住,,,1130720,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,146.28,3,2,2,有,有,14900000,111335,坡道平面,27.36,1660000,預售屋、或土地及建物分件登記案件；,RPSNMLNJOHKGFJB58DA,72.53,0,6.54,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３５號八樓之７,24.82,住,,,1130707,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,184.11,3,2,2,有,有,17400000,103307,坡道平面,49.56,3500000,預售屋、或土地及建物分件登記案件；,RPWNMLRKLHKGFJB56DA,79.61,0,8.6,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號十一樓之１,23.5,住,,,1130731,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,15780000,115783,坡道平面,28.71,1930000,預售屋、或土地及建物分件登記案件；,RPQNMLLKOHKGFJB28DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號七樓之５,23.5,住,,,1130729,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,15500000,115533,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPSNMLLKOHKGFJB48DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６７號九樓之２,24.77,住,,,1130711,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,155.19,3,2,2,有,有,15840000,111559,坡道平面,28.71,1730000,預售屋、或土地及建物分件登記案件；,RPXNMLLKOHKGFJB98DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號九樓之５,18.42,住,,,1130702,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,149.92,2,2,1,有,有,13980000,112249,坡道平面,56.2,3460000,預售屋、或土地及建物分件登記案件；,RPTOMLLKOHKGFJB68DA,52.28,0,8.66,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６７號十樓之５,24.77,住,,,1130731,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,183.38,3,2,2,有,有,17660000,111940,坡道平面,57.42,3560000,預售屋、或土地及建物分件登記案件；,RPOPMLLKOHKGFJB28DA,71.75,0,10.23,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號七樓之５,24.77,住,,,1130708,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,154.77,3,2,2,有,有,15960000,112486,坡道平面,28.71,1780000,預售屋、或土地及建物分件登記案件；,RPOQMLLKOHKGFJB38DA,71.82,0,10.26,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號五樓之５,23.5,住,,,1130717,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,15240000,114195,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPUOMLTKOHKGFJB96DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６７號九樓之１,24.77,住,,,1130717,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,155.19,3,2,2,有,有,15780000,111085,坡道平面,28.71,1730000,預售屋、或土地及建物分件登記案件；,RPXOMLTKOHKGFJB27DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６７號十三樓之２,25.41,住,,,1130712,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,156.02,3,2,2,有,有,15630000,109575,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPQPMLTKOHKGFJB66DA,71.51,0,11.41,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６７號十一樓之３,24.77,住,,,1130702,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,154.77,3,2,2,有,有,15580000,111058,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPSPMLTKOHKGFJB86DA,71.82,0,10.26,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號四樓之１,24.77,住,,,1130719,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,182.68,3,2,2,有,有,17050000,109029,坡道平面,56.2,3260000,預售屋、或土地及建物分件登記案件；,RPUPMLTKOHKGFJB07DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號十四樓之１,23.5,住,,,1130717,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,147.11,3,2,2,有,有,15630000,116619,坡道平面,27.49,1680000,預售屋、或土地及建物分件登記案件；,RPRNMLLJPHKGFJB38DA,68.9,0,8.98,有,,
